,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
139,1,Brasil,2,%,6.8,1,Brasil,201402,dez-jan-fev 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
140,1,Brasil,2,%,1.1,1,Brasil,201402,dez-jan-fev 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
141,1,Brasil,1722,Ponto percentual,0.3,1,Brasil,201402,dez-jan-fev 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
142,1,Brasil,1694,Nenhuma,Z,1,Brasil,201402,dez-jan-fev 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
143,1,Brasil,1722,Ponto percentual,-1.0,1,Brasil,201402,dez-jan-fev 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
144,1,Brasil,1694,Nenhuma,Z,1,Brasil,201402,dez-jan-fev 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
145,1,Brasil,2,%,7.2,1,Brasil,201403,jan-fev-mar 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
146,1,Brasil,2,%,1.2,1,Brasil,201403,jan-fev-mar 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
147,1,Brasil,1722,Ponto percentual,1.0,1,Brasil,201403,jan-fev-mar 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
148,1,Brasil,1694,Nenhuma,Z,1,Brasil,201403,jan-fev-mar 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
149,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,201403,jan-fev-mar 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
150,1,Brasil,1694,Nenhuma,Z,1,Brasil,201403,jan-fev-mar 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
151,1,Brasil,2,%,7.2,1,Brasil,201404,fev-mar-abr 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
152,1,Brasil,2,%,1.3,1,Brasil,201404,fev-mar-abr 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
153,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,201404,fev-mar-abr 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
154,1,Brasil,1694,Nenhuma,Z,1,Brasil,201404,fev-mar-abr 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
155,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201404,fev-mar-abr 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
156,1,Brasil,1694,Nenhuma,Z,1,Brasil,201404,fev-mar-abr 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
157,1,Brasil,2,%,7.1,1,Brasil,201405,mar-abr-mai 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
158,1,Brasil,2,%,1.2,1,Brasil,201405,mar-abr-mai 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
159,1,Brasil,1722,Ponto percentual,0.2,1,Brasil,201405,mar-abr-mai 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
160,1,Brasil,1694,Nenhuma,Z,1,Brasil,201405,mar-abr-mai 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
161,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201405,mar-abr-mai 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
162,1,Brasil,1694,Nenhuma,Z,1,Brasil,201405,mar-abr-mai 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
163,1,Brasil,2,%,6.9,1,Brasil,201406,abr-mai-jun 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
164,1,Brasil,2,%,1.1,1,Brasil,201406,abr-mai-jun 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
165,1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201406,abr-mai-jun 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
166,1,Brasil,1694,Nenhuma,Z,1,Brasil,201406,abr-mai-jun 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
167,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201406,abr-mai-jun 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
168,1,Brasil,1694,Nenhuma,Z,1,Brasil,201406,abr-mai-jun 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
169,1,Brasil,2,%,7.0,1,Brasil,201407,mai-jun-jul 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
170,1,Brasil,2,%,1.1,1,Brasil,201407,mai-jun-jul 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
171,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201407,mai-jun-jul 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
172,1,Brasil,1694,Nenhuma,Z,1,Brasil,201407,mai-jun-jul 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
173,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201407,mai-jun-jul 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
174,1,Brasil,1694,Nenhuma,Z,1,Brasil,201407,mai-jun-jul 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
175,1,Brasil,2,%,7.0,1,Brasil,201408,jun-jul-ago 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
176,1,Brasil,2,%,1.2,1,Brasil,201408,jun-jul-ago 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
177,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201408,jun-jul-ago 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
178,1,Brasil,1694,Nenhuma,A,1,Brasil,201408,jun-jul-ago 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
179,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201408,jun-jul-ago 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
180,1,Brasil,1694,Nenhuma,Z,1,Brasil,201408,jun-jul-ago 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
181,1,Brasil,2,%,6.9,1,Brasil,201409,jul-ago-set 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
182,1,Brasil,2,%,1.2,1,Brasil,201409,jul-ago-set 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
183,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201409,jul-ago-set 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
184,1,Brasil,1694,Nenhuma,A,1,Brasil,201409,jul-ago-set 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
185,1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,201409,jul-ago-set 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
186,1,Brasil,1694,Nenhuma,A,1,Brasil,201409,jul-ago-set 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
187,1,Brasil,2,%,6.7,1,Brasil,201410,ago-set-out 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
188,1,Brasil,2,%,1.1,1,Brasil,201410,ago-set-out 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
189,1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201410,ago-set-out 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
190,1,Brasil,1694,Nenhuma,Z,1,Brasil,201410,ago-set-out 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
191,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,201410,ago-set-out 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
192,1,Brasil,1694,Nenhuma,A,1,Brasil,201410,ago-set-out 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
193,1,Brasil,2,%,6.6,1,Brasil,201411,set-out-nov 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
194,1,Brasil,2,%,1.2,1,Brasil,201411,set-out-nov 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
195,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201411,set-out-nov 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
196,1,Brasil,1694,Nenhuma,Z,1,Brasil,201411,set-out-nov 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
197,1,Brasil,1722,Ponto percentual,0.0,1,Brasil,201411,set-out-nov 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
198,1,Brasil,1694,Nenhuma,A,1,Brasil,201411,set-out-nov 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
199,1,Brasil,2,%,6.6,1,Brasil,201412,out-nov-dez 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
200,1,Brasil,2,%,1.3,1,Brasil,201412,out-nov-dez 2014,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
201,1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201412,out-nov-dez 2014,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
202,1,Brasil,1694,Nenhuma,Z,1,Brasil,201412,out-nov-dez 2014,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
203,1,Brasil,1722,Ponto percentual,0.3,1,Brasil,201412,out-nov-dez 2014,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
204,1,Brasil,1694,Nenhuma,Z,1,Brasil,201412,out-nov-dez 2014,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
205,1,Brasil,2,%,6.9,1,Brasil,201501,nov-dez-jan 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
206,1,Brasil,2,%,1.2,1,Brasil,201501,nov-dez-jan 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
207,1,Brasil,1722,Ponto percentual,0.2,1,Brasil,201501,nov-dez-jan 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
208,1,Brasil,1694,Nenhuma,Z,1,Brasil,201501,nov-dez-jan 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
209,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201501,nov-dez-jan 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
210,1,Brasil,1694,Nenhuma,Z,1,Brasil,201501,nov-dez-jan 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
211,1,Brasil,2,%,7.5,1,Brasil,201502,dez-jan-fev 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
212,1,Brasil,2,%,1.1,1,Brasil,201502,dez-jan-fev 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
213,1,Brasil,1722,Ponto percentual,0.9,1,Brasil,201502,dez-jan-fev 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
214,1,Brasil,1694,Nenhuma,Z,1,Brasil,201502,dez-jan-fev 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
215,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,201502,dez-jan-fev 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
