data,variavel,grupo,vm_grupos
2020-01-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",0.26
2020-01-01,IPCA peso mensal,7202.Fumo,-0.2
2020-01-01,IPCA peso mensal,7202041.Cigarro,-0.2
2020-01-01,IPCA peso mensal,8.Educação,0.16
2020-01-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.16
2020-01-01,IPCA peso mensal,8101.Cursos regulares,0.0
2020-01-01,IPCA peso mensal,8101001.Creche,0.0
2020-01-01,IPCA peso mensal,8101002.Pré-escola,0.0
2020-01-01,IPCA peso mensal,8101003.Ensino fundamental,0.0
2020-01-01,IPCA peso mensal,8101004.Ensino médio,0.0
2020-01-01,IPCA peso mensal,8101005.Ensino superior,0.0
2020-01-01,IPCA peso mensal,8101006.Pós-graduação,0.0
2020-01-01,IPCA peso mensal,8101008.Educação de jovens e adultos,0.0
2020-01-01,IPCA peso mensal,8101045.Curso técnico,0.0
2020-01-01,IPCA peso mensal,8102.Leitura,1.21
2020-01-01,IPCA peso mensal,8102001.Jornal diário,0.0
2020-01-01,IPCA peso mensal,8102004.Revista,0.2
2020-01-01,IPCA peso mensal,8102007.Livro didático,1.36
2020-01-01,IPCA peso mensal,8102008.Livro não didático,1.29
2020-01-01,IPCA peso mensal,8103.Papelaria,0.44
2020-01-01,IPCA peso mensal,8103001.Caderno,-0.6
2020-01-01,IPCA peso mensal,8103014.Artigos de papelaria,1.06
2020-01-01,IPCA peso mensal,8104.Cursos diversos,0.29
2020-01-01,IPCA peso mensal,8104001.Curso preparatório,0.0
2020-01-01,IPCA peso mensal,8104003.Curso de idioma,0.0
2020-01-01,IPCA peso mensal,8104004.Curso de informática,1.63
2020-01-01,IPCA peso mensal,8104005.Autoescola,0.37
2020-01-01,IPCA peso mensal,8104006.Atividades físicas,0.56
2020-01-01,IPCA peso mensal,9.Comunicação,0.12
2020-01-01,IPCA peso mensal,91.Comunicação,0.12
2020-01-01,IPCA peso mensal,9101.Comunicação,0.12
2020-01-01,IPCA peso mensal,9101001.Correio,0.0
2020-01-01,IPCA peso mensal,9101002.Plano de telefonia fixa,0.0
2020-01-01,IPCA peso mensal,9101008.Plano de telefonia móvel,0.0
2020-01-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
2020-01-01,IPCA peso mensal,9101018.Acesso à internet,0.0
2020-01-01,IPCA peso mensal,9101019.Aparelho telefônico,0.67
2020-01-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
2020-01-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.0
2020-02-01,IPCA peso mensal,Índice geral,0.25
2020-02-01,IPCA peso mensal,1.Alimentação e bebidas,0.11
2020-02-01,IPCA peso mensal,11.Alimentação no domicílio,0.06
2020-02-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",0.22
2020-02-01,IPCA peso mensal,1101002.Arroz,1.0
2020-02-01,IPCA peso mensal,1101051.Feijão - mulatinho,-3.73
2020-02-01,IPCA peso mensal,1101052.Feijão - preto,2.52
2020-02-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),2.39
2020-02-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),-3.44
2020-02-01,IPCA peso mensal,1101079.Milho (em grão),2.94
2020-02-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",0.67
2020-02-01,IPCA peso mensal,1102001.Farinha de arroz,-4.62
2020-02-01,IPCA peso mensal,1102006.Macarrão,-0.49
2020-02-01,IPCA peso mensal,1102008.Fubá de milho,1.14
2020-02-01,IPCA peso mensal,1102010.Flocos de milho,-0.98
2020-02-01,IPCA peso mensal,1102012.Farinha de trigo,-0.52
2020-02-01,IPCA peso mensal,1102023.Farinha de mandioca,3.95
2020-02-01,IPCA peso mensal,1102029.Massa semipreparada,0.17
2020-02-01,IPCA peso mensal,1102061.Macarrão instantâneo,0.8
2020-02-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",7.22
2020-02-01,IPCA peso mensal,1103002.Batata-doce,6.7
2020-02-01,IPCA peso mensal,1103003.Batata-inglesa,-3.65
2020-02-01,IPCA peso mensal,1103004.Inhame,-6.12
2020-02-01,IPCA peso mensal,1103005.Mandioca (aipim),3.08
2020-02-01,IPCA peso mensal,1103020.Abobrinha,1.86
2020-02-01,IPCA peso mensal,1103025.Pepino,-0.56
2020-02-01,IPCA peso mensal,1103026.Pimentão,-3.99
2020-02-01,IPCA peso mensal,1103028.Tomate,18.86
2020-02-01,IPCA peso mensal,1103043.Cebola,-2.25
2020-02-01,IPCA peso mensal,1103044.Cenoura,19.83
2020-02-01,IPCA peso mensal,1104.Açúcares e derivados,1.22
2020-02-01,IPCA peso mensal,1104003.Açúcar refinado,0.7
2020-02-01,IPCA peso mensal,1104004.Açúcar cristal,4.54
2020-02-01,IPCA peso mensal,1104018.Balas,-0.93
2020-02-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,1.26
2020-02-01,IPCA peso mensal,1104032.Sorvete,0.5
2020-02-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,-0.08
2020-02-01,IPCA peso mensal,1104060.Doce de frutas em pasta,-1.51
2020-02-01,IPCA peso mensal,1104067.Açúcar demerara,-3.02
2020-02-01,IPCA peso mensal,1105.Hortaliças e verduras,3.58
2020-02-01,IPCA peso mensal,1105001.Alface,5.26
2020-02-01,IPCA peso mensal,1105004.Coentro,5.65
2020-02-01,IPCA peso mensal,1105005.Couve,0.88
2020-02-01,IPCA peso mensal,1105006.Couve-flor,-0.73
2020-02-01,IPCA peso mensal,1105010.Repolho,2.03
2020-02-01,IPCA peso mensal,1105012.Cheiro-verde,1.27
2020-02-01,IPCA peso mensal,1105019.Brócolis,4.07
2020-02-01,IPCA peso mensal,1106.Frutas,-0.37
2020-02-01,IPCA peso mensal,1106001.Banana-da-terra,-1.21
2020-02-01,IPCA peso mensal,1106003.Abacaxi,-0.4
2020-02-01,IPCA peso mensal,1106004.Abacate,-20.7
2020-02-01,IPCA peso mensal,1106005.Banana - d'água,-4.7
2020-02-01,IPCA peso mensal,1106006.Banana - maçã,3.58
2020-02-01,IPCA peso mensal,1106008.Banana - prata,3.13
2020-02-01,IPCA peso mensal,1106011.Laranja - baía,5.91
2020-02-01,IPCA peso mensal,1106012.Laranja - lima,2.12
2020-02-01,IPCA peso mensal,1106015.Limão,-20.69
2020-02-01,IPCA peso mensal,1106017.Maçã,3.33
2020-02-01,IPCA peso mensal,1106018.Mamão,-2.73
2020-02-01,IPCA peso mensal,1106019.Manga,7.56
2020-02-01,IPCA peso mensal,1106020.Maracujá,-7.58
2020-02-01,IPCA peso mensal,1106021.Melancia,-5.39
2020-02-01,IPCA peso mensal,1106022.Melão,-3.54
2020-02-01,IPCA peso mensal,1106023.Pera,-1.21
2020-02-01,IPCA peso mensal,1106027.Tangerina,-1.68
2020-02-01,IPCA peso mensal,1106028.Uva,-5.61
2020-02-01,IPCA peso mensal,1106039.Laranja - pera,1.79
2020-02-01,IPCA peso mensal,1106051.Morango,3.18
2020-02-01,IPCA peso mensal,1106084.Goiaba,-2.38
2020-02-01,IPCA peso mensal,1107.Carnes,-3.53
2020-02-01,IPCA peso mensal,1107009.Fígado,-1.38
2020-02-01,IPCA peso mensal,1107018.Carne de porco,-2.98
2020-02-01,IPCA peso mensal,1107031.Carne de carneiro,-3.36
2020-02-01,IPCA peso mensal,1107081.Cupim,0.68
2020-02-01,IPCA peso mensal,1107084.Contrafilé,-5.0
2020-02-01,IPCA peso mensal,1107085.Filé-mignon,-7.13
2020-02-01,IPCA peso mensal,1107087.Chã de dentro,-4.04
2020-02-01,IPCA peso mensal,1107088.Alcatra,-7.56
2020-02-01,IPCA peso mensal,1107089.Patinho,-4.22
2020-02-01,IPCA peso mensal,1107090.Lagarto redondo,-2.62
2020-02-01,IPCA peso mensal,1107091.Lagarto comum,-3.52
2020-02-01,IPCA peso mensal,1107093.Músculo,-0.84
2020-02-01,IPCA peso mensal,1107094.Pá,0.6
2020-02-01,IPCA peso mensal,1107095.Acém,-0.29
2020-02-01,IPCA peso mensal,1107096.Peito,-1.67
2020-02-01,IPCA peso mensal,1107097.Capa de filé,-4.74
2020-02-01,IPCA peso mensal,1107099.Costela,-1.73
2020-02-01,IPCA peso mensal,1107208.Picanha,-4.02
2020-02-01,IPCA peso mensal,1108.Pescados,0.04
2020-02-01,IPCA peso mensal,1108002.Peixe - anchova,0.39
2020-02-01,IPCA peso mensal,1108004.Peixe - corvina,-2.08
2020-02-01,IPCA peso mensal,1108011.Peixe - tainha,4.48
2020-02-01,IPCA peso mensal,1108012.Peixe - sardinha,-0.28
2020-02-01,IPCA peso mensal,1108013.Camarão,-1.54
2020-02-01,IPCA peso mensal,1108019.Peixe - cavala,2.47
2020-02-01,IPCA peso mensal,1108029.Peixe - cação,-0.94
2020-02-01,IPCA peso mensal,1108031.Peixe - merluza,-0.06
2020-02-01,IPCA peso mensal,1108032.Peixe - serra,2.95
2020-02-01,IPCA peso mensal,1108038.Peixe - pescada,4.25
2020-02-01,IPCA peso mensal,1108045.Caranguejo,-0.44
2020-02-01,IPCA peso mensal,1108049.Peixe - castanha,2.0
2020-02-01,IPCA peso mensal,1108052.Peixe - palombeta,-5.08
2020-02-01,IPCA peso mensal,1108072.Peixe - curimatã,0.99
2020-02-01,IPCA peso mensal,1108075.Peixe - salmão,3.53
2020-02-01,IPCA peso mensal,1108080.Peixe - tilápia,0.71
2020-02-01,IPCA peso mensal,1108087.Peixe - tambaqui,-1.33
2020-02-01,IPCA peso mensal,1108088.Peixe - dourada,-7.48
2020-02-01,IPCA peso mensal,1108092.Peixe - filhote,-5.17
2020-02-01,IPCA peso mensal,1108096.Peixe - peroá,-5.19
2020-02-01,IPCA peso mensal,1108112.Peixe - pintado,1.79
2020-02-01,IPCA peso mensal,1108125.Peixe - aruanã,-0.26
2020-02-01,IPCA peso mensal,1109.Carnes e peixes industrializados,0.74
2020-02-01,IPCA peso mensal,1109002.Presunto,0.7
2020-02-01,IPCA peso mensal,1109007.Salsicha,2.12
2020-02-01,IPCA peso mensal,1109008.Linguiça,1.1
2020-02-01,IPCA peso mensal,1109010.Mortadela,-0.78
2020-02-01,IPCA peso mensal,1109012.Salame,1.89
2020-02-01,IPCA peso mensal,1109023.Bacalhau,-0.69
2020-02-01,IPCA peso mensal,1109056.Carne-seca e de sol,0.1
2020-02-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,-0.49
2020-02-01,IPCA peso mensal,1110.Aves e ovos,0.56
2020-02-01,IPCA peso mensal,1110009.Frango inteiro,0.62
2020-02-01,IPCA peso mensal,1110010.Frango em pedaços,-0.26
2020-02-01,IPCA peso mensal,1110044.Ovo de galinha,2.56
2020-02-01,IPCA peso mensal,1111.Leites e derivados,0.99
2020-02-01,IPCA peso mensal,1111004.Leite longa vida,0.85
2020-02-01,IPCA peso mensal,1111008.Leite condensado,2.42
2020-02-01,IPCA peso mensal,1111009.Leite em pó,0.49
2020-02-01,IPCA peso mensal,1111011.Queijo,1.16
2020-02-01,IPCA peso mensal,1111019.Iogurte e bebidas lácteas,0.92
2020-02-01,IPCA peso mensal,1111021.Requeijão,2.23
2020-02-01,IPCA peso mensal,1111031.Manteiga,1.32
2020-02-01,IPCA peso mensal,1111038.Leite fermentado,0.47
2020-02-01,IPCA peso mensal,1112.Panificados,0.38
2020-02-01,IPCA peso mensal,1112003.Biscoito,0.13
2020-02-01,IPCA peso mensal,1112015.Pão francês,0.43
2020-02-01,IPCA peso mensal,1112017.Pão doce,0.97
2020-02-01,IPCA peso mensal,1112018.Pão de forma,2.54
2020-02-01,IPCA peso mensal,1112019.Bolo,-0.83
2020-02-01,IPCA peso mensal,1112025.Pão de queijo,-0.34
2020-02-01,IPCA peso mensal,1113.Óleos e gorduras,0.78
2020-02-01,IPCA peso mensal,1113013.Óleo de soja,1.29
2020-02-01,IPCA peso mensal,1113014.Azeite de oliva,-0.24
2020-02-01,IPCA peso mensal,1113040.Margarina,0.42
2020-02-01,IPCA peso mensal,1114.Bebidas e infusões,0.07
2020-02-01,IPCA peso mensal,1114001.Suco de frutas,-0.18
2020-02-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),0.64
2020-02-01,IPCA peso mensal,1114004.Açaí (emulsão),5.3
2020-02-01,IPCA peso mensal,1114022.Café moído,-0.44
2020-02-01,IPCA peso mensal,1114023.Café solúvel,0.22
2020-02-01,IPCA peso mensal,1114083.Refrigerante e água mineral,0.39
2020-02-01,IPCA peso mensal,1114084.Cerveja,-0.68
2020-02-01,IPCA peso mensal,1114085.Outras bebidas alcoólicas,0.08
2020-02-01,IPCA peso mensal,1114087.Vinho,0.33
2020-02-01,IPCA peso mensal,1114090.Suco em pó,-0.26
2020-02-01,IPCA peso mensal,1114091.Chá mate (erva mate),0.4
2020-02-01,IPCA peso mensal,1115.Enlatados e conservas,-0.27
2020-02-01,IPCA peso mensal,1115013.Alimento infantil,-2.82
2020-02-01,IPCA peso mensal,1115016.Palmito em conserva,0.19
2020-02-01,IPCA peso mensal,1115017.Pepino em conserva,3.68
2020-02-01,IPCA peso mensal,1115039.Sardinha em conserva,-1.0
2020-02-01,IPCA peso mensal,1115050.Salsicha em conserva,1.12
2020-02-01,IPCA peso mensal,1115056.Sopa desidratada,-0.49
2020-02-01,IPCA peso mensal,1115057.Azeitona,0.07
2020-02-01,IPCA peso mensal,1115058.Milho-verde em conserva,-0.38
2020-02-01,IPCA peso mensal,1115075.Atum em conserva,-0.24
2020-02-01,IPCA peso mensal,1116.Sal e condimentos,1.68
2020-02-01,IPCA peso mensal,1116001.Leite de coco,-0.37
2020-02-01,IPCA peso mensal,1116005.Atomatado,0.54
2020-02-01,IPCA peso mensal,1116010.Alho,4.67
2020-02-01,IPCA peso mensal,1116013.Sal,-0.02
2020-02-01,IPCA peso mensal,1116022.Colorau,0.9
2020-02-01,IPCA peso mensal,1116023.Caldo de tucupi,-1.71
2020-02-01,IPCA peso mensal,1116026.Fermento,-0.02
2020-02-01,IPCA peso mensal,1116033.Maionese,-0.59
2020-02-01,IPCA peso mensal,1116041.Vinagre,-0.75
2020-02-01,IPCA peso mensal,1116048.Caldo concentrado,0.87
2020-02-01,IPCA peso mensal,1116071.Tempero misto,0.92
2020-02-01,IPCA peso mensal,12.Alimentação fora do domicílio,0.22
2020-02-01,IPCA peso mensal,1201.Alimentação fora do domicílio,0.22
2020-02-01,IPCA peso mensal,1201001.Refeição,0.35
2020-02-01,IPCA peso mensal,1201003.Lanche,0.02
2020-02-01,IPCA peso mensal,1201007.Refrigerante e água mineral,0.69
2020-02-01,IPCA peso mensal,1201009.Cafezinho,0.23
2020-02-01,IPCA peso mensal,1201048.Cerveja,-0.62
2020-02-01,IPCA peso mensal,1201051.Outras bebidas alcoólicas,0.34
2020-02-01,IPCA peso mensal,1201052.Vinho,1.56
2020-02-01,IPCA peso mensal,1201061.Doces,0.27
2020-02-01,IPCA peso mensal,1201088.Sorvete,-0.4
2020-02-01,IPCA peso mensal,2.Habitação,-0.39
2020-02-01,IPCA peso mensal,21.Encargos e manutenção,0.12
2020-02-01,IPCA peso mensal,2101.Aluguel e taxas,0.13
2020-02-01,IPCA peso mensal,2101001.Aluguel residencial,0.19
2020-02-01,IPCA peso mensal,2101002.Condomínio,0.1
2020-02-01,IPCA peso mensal,2101004.Taxa de água e esgoto,0.03
2020-02-01,IPCA peso mensal,2101012.Mudança,0.0
2020-02-01,IPCA peso mensal,2103.Reparos,0.1
2020-02-01,IPCA peso mensal,2103005.Ferragens,-0.24
2020-02-01,IPCA peso mensal,2103008.Material de eletricidade,1.69
2020-02-01,IPCA peso mensal,2103012.Vidro,0.13
2020-02-01,IPCA peso mensal,2103014.Tinta,0.32
2020-02-01,IPCA peso mensal,2103032.Revestimento de piso e parede,0.01
2020-02-01,IPCA peso mensal,2103038.Madeira e taco,-1.06
2020-02-01,IPCA peso mensal,2103039.Cimento,0.54
2020-02-01,IPCA peso mensal,2103040.Tijolo,-0.9
2020-02-01,IPCA peso mensal,2103041.Material hidráulico,-2.39
2020-02-01,IPCA peso mensal,2103042.Mão de obra,0.16
2020-02-01,IPCA peso mensal,2103048.Areia,-0.61
2020-02-01,IPCA peso mensal,2103049.Pedras,2.71
2020-02-01,IPCA peso mensal,2103055.Telha,0.81
2020-02-01,IPCA peso mensal,2104.Artigos de limpeza,0.15
2020-02-01,IPCA peso mensal,2104003.Saco para lixo,0.81
2020-02-01,IPCA peso mensal,2104005.Água sanitária,-0.93
2020-02-01,IPCA peso mensal,2104008.Detergente,-0.22
2020-02-01,IPCA peso mensal,2104009.Sabão em pó,0.66
2020-02-01,IPCA peso mensal,2104012.Desinfetante,0.87
2020-02-01,IPCA peso mensal,2104015.Sabão em barra,-0.78
2020-02-01,IPCA peso mensal,2104016.Esponja de limpeza,-0.46
2020-02-01,IPCA peso mensal,2104019.Sabão líquido,0.3
2020-02-01,IPCA peso mensal,2104020.Limpador multiuso,2.09
2020-02-01,IPCA peso mensal,2104041.Papel toalha,-2.14
2020-02-01,IPCA peso mensal,2104085.Amaciante e alvejante,-0.14
2020-02-01,IPCA peso mensal,22.Combustíveis e energia,-1.32
2020-02-01,IPCA peso mensal,2201.Combustíveis (domésticos),0.08
2020-02-01,IPCA peso mensal,2201003.Carvão vegetal,0.82
2020-02-01,IPCA peso mensal,2201004.Gás de botijão,0.07
2020-02-01,IPCA peso mensal,2201005.Gás encanado,0.18
2020-02-01,IPCA peso mensal,2202.Energia elétrica residencial,-1.71
2020-02-01,IPCA peso mensal,2202003.Energia elétrica residencial,-1.71
2020-02-01,IPCA peso mensal,3.Artigos de residência,-0.08
2020-02-01,IPCA peso mensal,31.Móveis e utensílios,-0.1
2020-02-01,IPCA peso mensal,3101.Mobiliário,-0.17
2020-02-01,IPCA peso mensal,3101002.Móvel para sala,0.78
2020-02-01,IPCA peso mensal,3101003.Móvel para quarto,-0.95
2020-02-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,0.03
2020-02-01,IPCA peso mensal,3101016.Móvel infantil,-0.19
2020-02-01,IPCA peso mensal,3101017.Colchão,-0.28
2020-02-01,IPCA peso mensal,3102.Utensílios e enfeites,0.02
2020-02-01,IPCA peso mensal,3102001.Artigos de iluminação,-0.7
2020-02-01,IPCA peso mensal,3102005.Tapete,0.0
2020-02-01,IPCA peso mensal,3102006.Cortina,-0.45
2020-02-01,IPCA peso mensal,3102007.Utensílios de metal,0.73
2020-02-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,-0.26
2020-02-01,IPCA peso mensal,3102010.Utensílios de plástico,0.68
2020-02-01,IPCA peso mensal,3102035.Flores naturais,-2.1
2020-02-01,IPCA peso mensal,3102337.Utensílios para bebê,0.44
2020-02-01,IPCA peso mensal,"3103.Cama, mesa e banho",0.04
2020-02-01,IPCA peso mensal,3103001.Roupa de cama,0.03
2020-02-01,IPCA peso mensal,3103003.Roupa de banho,0.27
2020-02-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,-0.09
2020-02-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,0.34
2020-02-01,IPCA peso mensal,3201001.Refrigerador,0.95
2020-02-01,IPCA peso mensal,3201002.Ar-condicionado,-1.4
2020-02-01,IPCA peso mensal,3201006.Máquina de lavar roupa,0.73
2020-02-01,IPCA peso mensal,3201013.Ventilador,-0.37
2020-02-01,IPCA peso mensal,3201021.Fogão,-0.3
2020-02-01,IPCA peso mensal,3201050.Chuveiro elétrico,-0.2
2020-02-01,IPCA peso mensal,"3202.Tv, som e informática",-0.58
2020-02-01,IPCA peso mensal,3202001.Televisor,-0.78
2020-02-01,IPCA peso mensal,3202003.Aparelho de som,0.04
2020-02-01,IPCA peso mensal,3202008.Videogame (console),-5.05
2020-02-01,IPCA peso mensal,3202028.Computador pessoal,-0.26
2020-02-01,IPCA peso mensal,33.Consertos e manutenção,0.01
2020-02-01,IPCA peso mensal,3301.Consertos e manutenção,0.01
2020-02-01,IPCA peso mensal,3301002.Conserto de refrigerador,-0.64
2020-02-01,IPCA peso mensal,3301006.Conserto de televisor,-4.58
2020-02-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,0.84
2020-02-01,IPCA peso mensal,3301022.Reforma de estofado,1.88
2020-02-01,IPCA peso mensal,3301088.Conserto de aparelho celular,0.0
2020-02-01,IPCA peso mensal,3301130.Conserto de bicicleta,-0.38
2020-02-01,IPCA peso mensal,4.Vestuário,-0.73
2020-02-01,IPCA peso mensal,41.Roupas,-0.98
2020-02-01,IPCA peso mensal,4101.Roupa masculina,-1.05
2020-02-01,IPCA peso mensal,4101002.Calça comprida masculina,-1.18
2020-02-01,IPCA peso mensal,4101005.Agasalho masculino,-1.37
2020-02-01,IPCA peso mensal,4101006.Bermuda/short masculino,-1.24
2020-02-01,IPCA peso mensal,4101008.Cueca,-0.94
2020-02-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,-0.91
2020-02-01,IPCA peso mensal,4102.Roupa feminina,-1.23
2020-02-01,IPCA peso mensal,4102002.Calça comprida feminina,-0.64
2020-02-01,IPCA peso mensal,4102003.Agasalho feminino,-1.49
2020-02-01,IPCA peso mensal,4102004.Saia,-1.63
2020-02-01,IPCA peso mensal,4102005.Vestido,-1.5
2020-02-01,IPCA peso mensal,4102008.Blusa,-1.74
2020-02-01,IPCA peso mensal,4102010.Lingerie,0.2
2020-02-01,IPCA peso mensal,4102013.Bermuda/short feminino,-1.03
2020-02-01,IPCA peso mensal,4103.Roupa infantil,-0.34
2020-02-01,IPCA peso mensal,4103001.Uniforme escolar,0.43
2020-02-01,IPCA peso mensal,4103002.Calça comprida infantil,-0.26
2020-02-01,IPCA peso mensal,4103005.Agasalho infantil,-2.29
2020-02-01,IPCA peso mensal,4103007.Vestido infantil,-1.36
2020-02-01,IPCA peso mensal,4103008.Bermuda/short infantil,-1.49
2020-02-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,-0.59
2020-02-01,IPCA peso mensal,4103031.Conjunto infantil,0.52
2020-02-01,IPCA peso mensal,42.Calçados e acessórios,-0.46
2020-02-01,IPCA peso mensal,4201.Calçados e acessórios,-0.46
2020-02-01,IPCA peso mensal,4201002.Sapato masculino,-0.02
2020-02-01,IPCA peso mensal,4201003.Sapato feminino,-1.07
2020-02-01,IPCA peso mensal,4201004.Sapato infantil,-0.24
2020-02-01,IPCA peso mensal,4201015.Bolsa,0.12
2020-02-01,IPCA peso mensal,4201040.Mochila,-0.95
2020-02-01,IPCA peso mensal,4201063.Tênis,-0.04
2020-02-01,IPCA peso mensal,4201098.Sandália/chinelo,-1.04
2020-02-01,IPCA peso mensal,43.Joias e bijuterias,1.32
2020-02-01,IPCA peso mensal,4301.Joias e bijuterias,1.32
2020-02-01,IPCA peso mensal,4301001.Bijuteria,-1.08
2020-02-01,IPCA peso mensal,4301002.Joia,1.84
2020-02-01,IPCA peso mensal,4301004.Relógio de pulso,0.74
2020-02-01,IPCA peso mensal,44.Tecidos e armarinho,0.02
2020-02-01,IPCA peso mensal,4401.Tecidos e armarinho,0.02
2020-02-01,IPCA peso mensal,4401001.Tecido,-0.17
2020-02-01,IPCA peso mensal,4401002.Artigos de armarinho,0.86
2020-02-01,IPCA peso mensal,5.Transportes,-0.23
2020-02-01,IPCA peso mensal,51.Transportes,-0.23
2020-02-01,IPCA peso mensal,5101.Transporte público,-1.05
2020-02-01,IPCA peso mensal,5101001.Ônibus urbano,0.36
2020-02-01,IPCA peso mensal,5101002.Táxi,0.07
2020-02-01,IPCA peso mensal,5101004.Trem,0.87
2020-02-01,IPCA peso mensal,5101006.Ônibus intermunicipal,1.95
2020-02-01,IPCA peso mensal,5101007.Ônibus interestadual,-1.52
2020-02-01,IPCA peso mensal,5101010.Passagem aérea,-6.85
2020-02-01,IPCA peso mensal,5101011.Metrô,0.55
2020-02-01,IPCA peso mensal,5101026.Transporte escolar,1.19
2020-02-01,IPCA peso mensal,5101051.Transporte por aplicativo,-2.06
2020-02-01,IPCA peso mensal,5101053.Integração transporte público,0.25
2020-02-01,IPCA peso mensal,5102.Veículo próprio,0.2
2020-02-01,IPCA peso mensal,5102001.Automóvel novo,0.47
2020-02-01,IPCA peso mensal,5102004.Emplacamento e licença,0.3
2020-02-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,1.44
2020-02-01,IPCA peso mensal,5102006.Multa,0.0
2020-02-01,IPCA peso mensal,5102007.Óleo lubrificante,0.35
2020-02-01,IPCA peso mensal,5102009.Acessórios e peças,0.07
2020-02-01,IPCA peso mensal,5102010.Pneu,-0.71
2020-02-01,IPCA peso mensal,5102011.Conserto de automóvel,-0.14
2020-02-01,IPCA peso mensal,5102013.Estacionamento,0.9
2020-02-01,IPCA peso mensal,5102015.Pedágio,0.0
