,data,variavel,grupo,valor
60711,2020-01-01,IPCA peso mensal,6301007.Produto para higiene bucal,-0.61
60712,2020-01-01,IPCA peso mensal,6301010.Produto para unha,1.01
60713,2020-01-01,IPCA peso mensal,6301011.Perfume,-4.66
60714,2020-01-01,IPCA peso mensal,6301014.Desodorante,-0.06
60715,2020-01-01,IPCA peso mensal,6301015.Absorvente higiênico,-0.46
60716,2020-01-01,IPCA peso mensal,6301016.Sabonete,0.38
60717,2020-01-01,IPCA peso mensal,6301017.Papel higiênico,-0.28
60718,2020-01-01,IPCA peso mensal,6301020.Artigos de maquiagem,-2.72
60719,2020-01-01,IPCA peso mensal,7.Despesas pessoais,0.35
60720,2020-01-01,IPCA peso mensal,71.Serviços pessoais,0.24
60721,2020-01-01,IPCA peso mensal,7101.Serviços pessoais,0.24
60722,2020-01-01,IPCA peso mensal,7101001.Costureira,0.24
60723,2020-01-01,IPCA peso mensal,7101005.Manicure,0.29
60724,2020-01-01,IPCA peso mensal,7101010.Empregado doméstico,0.39
60725,2020-01-01,IPCA peso mensal,7101011.Cabeleireiro e barbeiro,0.2
60726,2020-01-01,IPCA peso mensal,7101014.Depilação,-0.31
60727,2020-01-01,IPCA peso mensal,7101034.Cartório,1.42
60728,2020-01-01,IPCA peso mensal,7101036.Despachante,0.55
60729,2020-01-01,IPCA peso mensal,7101076.Serviço bancário,0.02
60730,2020-01-01,IPCA peso mensal,7101090.Conselho de classe,0.12
60731,2020-01-01,IPCA peso mensal,7101144.Sobrancelha,-0.26
60732,2020-01-01,IPCA peso mensal,72.Recreação e fumo,0.53
60733,2020-01-01,IPCA peso mensal,7201.Recreação,0.65
60734,2020-01-01,IPCA peso mensal,7201006.Clube,-0.29
60735,2020-01-01,IPCA peso mensal,7201010.Instrumento musical,-1.07
60736,2020-01-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),-0.13
60737,2020-01-01,IPCA peso mensal,7201019.Bicicleta,0.96
60738,2020-01-01,IPCA peso mensal,7201020.Alimento para animais,0.26
60739,2020-01-01,IPCA peso mensal,7201023.Brinquedo,1.33
60740,2020-01-01,IPCA peso mensal,7201054.Casa noturna,1.71
60741,2020-01-01,IPCA peso mensal,7201063.Jogos de azar,0.0
60742,2020-01-01,IPCA peso mensal,7201067.Material de caça e pesca,-0.59
60743,2020-01-01,IPCA peso mensal,7201090.Hospedagem,-0.17
60744,2020-01-01,IPCA peso mensal,7201095.Pacote turístico,3.6
60745,2020-01-01,IPCA peso mensal,7201256.Serviço de higiene para animais,-0.19
60746,2020-01-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",0.26
60747,2020-01-01,IPCA peso mensal,7202.Fumo,-0.2
60748,2020-01-01,IPCA peso mensal,7202041.Cigarro,-0.2
60749,2020-01-01,IPCA peso mensal,8.Educação,0.16
60750,2020-01-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.16
60751,2020-01-01,IPCA peso mensal,8101.Cursos regulares,0.0
60752,2020-01-01,IPCA peso mensal,8101001.Creche,0.0
60753,2020-01-01,IPCA peso mensal,8101002.Pré-escola,0.0
60754,2020-01-01,IPCA peso mensal,8101003.Ensino fundamental,0.0
60755,2020-01-01,IPCA peso mensal,8101004.Ensino médio,0.0
60756,2020-01-01,IPCA peso mensal,8101005.Ensino superior,0.0
60757,2020-01-01,IPCA peso mensal,8101006.Pós-graduação,0.0
60758,2020-01-01,IPCA peso mensal,8101008.Educação de jovens e adultos,0.0
60759,2020-01-01,IPCA peso mensal,8101045.Curso técnico,0.0
60760,2020-01-01,IPCA peso mensal,8102.Leitura,1.21
60761,2020-01-01,IPCA peso mensal,8102001.Jornal diário,0.0
60762,2020-01-01,IPCA peso mensal,8102004.Revista,0.2
60763,2020-01-01,IPCA peso mensal,8102007.Livro didático,1.36
60764,2020-01-01,IPCA peso mensal,8102008.Livro não didático,1.29
60765,2020-01-01,IPCA peso mensal,8103.Papelaria,0.44
60766,2020-01-01,IPCA peso mensal,8103001.Caderno,-0.6
60767,2020-01-01,IPCA peso mensal,8103014.Artigos de papelaria,1.06
60768,2020-01-01,IPCA peso mensal,8104.Cursos diversos,0.29
60769,2020-01-01,IPCA peso mensal,8104001.Curso preparatório,0.0
60770,2020-01-01,IPCA peso mensal,8104003.Curso de idioma,0.0
60771,2020-01-01,IPCA peso mensal,8104004.Curso de informática,1.63
60772,2020-01-01,IPCA peso mensal,8104005.Autoescola,0.37
60773,2020-01-01,IPCA peso mensal,8104006.Atividades físicas,0.56
60774,2020-01-01,IPCA peso mensal,9.Comunicação,0.12
60775,2020-01-01,IPCA peso mensal,91.Comunicação,0.12
60776,2020-01-01,IPCA peso mensal,9101.Comunicação,0.12
60777,2020-01-01,IPCA peso mensal,9101001.Correio,0.0
60778,2020-01-01,IPCA peso mensal,9101002.Plano de telefonia fixa,0.0
60779,2020-01-01,IPCA peso mensal,9101008.Plano de telefonia móvel,0.0
60780,2020-01-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
60781,2020-01-01,IPCA peso mensal,9101018.Acesso à internet,0.0
60782,2020-01-01,IPCA peso mensal,9101019.Aparelho telefônico,0.67
60783,2020-01-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
60784,2020-01-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.0
60785,2020-02-01,IPCA peso mensal,Índice geral,0.25
60786,2020-02-01,IPCA peso mensal,1.Alimentação e bebidas,0.11
60787,2020-02-01,IPCA peso mensal,11.Alimentação no domicílio,0.06
60788,2020-02-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",0.22
60789,2020-02-01,IPCA peso mensal,1101002.Arroz,1.0
60790,2020-02-01,IPCA peso mensal,1101051.Feijão - mulatinho,-3.73
60791,2020-02-01,IPCA peso mensal,1101052.Feijão - preto,2.52
60792,2020-02-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),2.39
60793,2020-02-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),-3.44
60794,2020-02-01,IPCA peso mensal,1101079.Milho (em grão),2.94
60795,2020-02-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",0.67
60796,2020-02-01,IPCA peso mensal,1102001.Farinha de arroz,-4.62
60797,2020-02-01,IPCA peso mensal,1102006.Macarrão,-0.49
60798,2020-02-01,IPCA peso mensal,1102008.Fubá de milho,1.14
60799,2020-02-01,IPCA peso mensal,1102010.Flocos de milho,-0.98
60800,2020-02-01,IPCA peso mensal,1102012.Farinha de trigo,-0.52
60801,2020-02-01,IPCA peso mensal,1102023.Farinha de mandioca,3.95
60802,2020-02-01,IPCA peso mensal,1102029.Massa semipreparada,0.17
60803,2020-02-01,IPCA peso mensal,1102061.Macarrão instantâneo,0.8
60804,2020-02-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",7.22
60805,2020-02-01,IPCA peso mensal,1103002.Batata-doce,6.7
60806,2020-02-01,IPCA peso mensal,1103003.Batata-inglesa,-3.65
60807,2020-02-01,IPCA peso mensal,1103004.Inhame,-6.12
60808,2020-02-01,IPCA peso mensal,1103005.Mandioca (aipim),3.08
60809,2020-02-01,IPCA peso mensal,1103020.Abobrinha,1.86
60810,2020-02-01,IPCA peso mensal,1103025.Pepino,-0.56
60811,2020-02-01,IPCA peso mensal,1103026.Pimentão,-3.99
60812,2020-02-01,IPCA peso mensal,1103028.Tomate,18.86
60813,2020-02-01,IPCA peso mensal,1103043.Cebola,-2.25
60814,2020-02-01,IPCA peso mensal,1103044.Cenoura,19.83
60815,2020-02-01,IPCA peso mensal,1104.Açúcares e derivados,1.22
60816,2020-02-01,IPCA peso mensal,1104003.Açúcar refinado,0.7
60817,2020-02-01,IPCA peso mensal,1104004.Açúcar cristal,4.54
60818,2020-02-01,IPCA peso mensal,1104018.Balas,-0.93
60819,2020-02-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,1.26
60820,2020-02-01,IPCA peso mensal,1104032.Sorvete,0.5
60821,2020-02-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,-0.08
60822,2020-02-01,IPCA peso mensal,1104060.Doce de frutas em pasta,-1.51
60823,2020-02-01,IPCA peso mensal,1104067.Açúcar demerara,-3.02
60824,2020-02-01,IPCA peso mensal,1105.Hortaliças e verduras,3.58
60825,2020-02-01,IPCA peso mensal,1105001.Alface,5.26
60826,2020-02-01,IPCA peso mensal,1105004.Coentro,5.65
60827,2020-02-01,IPCA peso mensal,1105005.Couve,0.88
60828,2020-02-01,IPCA peso mensal,1105006.Couve-flor,-0.73
60829,2020-02-01,IPCA peso mensal,1105010.Repolho,2.03
60830,2020-02-01,IPCA peso mensal,1105012.Cheiro-verde,1.27
60831,2020-02-01,IPCA peso mensal,1105019.Brócolis,4.07
60832,2020-02-01,IPCA peso mensal,1106.Frutas,-0.37
60833,2020-02-01,IPCA peso mensal,1106001.Banana-da-terra,-1.21
60834,2020-02-01,IPCA peso mensal,1106003.Abacaxi,-0.4
60835,2020-02-01,IPCA peso mensal,1106004.Abacate,-20.7
60836,2020-02-01,IPCA peso mensal,1106005.Banana - d'água,-4.7
60837,2020-02-01,IPCA peso mensal,1106006.Banana - maçã,3.58
60838,2020-02-01,IPCA peso mensal,1106008.Banana - prata,3.13
60839,2020-02-01,IPCA peso mensal,1106011.Laranja - baía,5.91
60840,2020-02-01,IPCA peso mensal,1106012.Laranja - lima,2.12
60841,2020-02-01,IPCA peso mensal,1106015.Limão,-20.69
60842,2020-02-01,IPCA peso mensal,1106017.Maçã,3.33
60843,2020-02-01,IPCA peso mensal,1106018.Mamão,-2.73
60844,2020-02-01,IPCA peso mensal,1106019.Manga,7.56
60845,2020-02-01,IPCA peso mensal,1106020.Maracujá,-7.58
60846,2020-02-01,IPCA peso mensal,1106021.Melancia,-5.39
60847,2020-02-01,IPCA peso mensal,1106022.Melão,-3.54
60848,2020-02-01,IPCA peso mensal,1106023.Pera,-1.21
60849,2020-02-01,IPCA peso mensal,1106027.Tangerina,-1.68
60850,2020-02-01,IPCA peso mensal,1106028.Uva,-5.61
60851,2020-02-01,IPCA peso mensal,1106039.Laranja - pera,1.79
60852,2020-02-01,IPCA peso mensal,1106051.Morango,3.18
60853,2020-02-01,IPCA peso mensal,1106084.Goiaba,-2.38
60854,2020-02-01,IPCA peso mensal,1107.Carnes,-3.53
60855,2020-02-01,IPCA peso mensal,1107009.Fígado,-1.38
60856,2020-02-01,IPCA peso mensal,1107018.Carne de porco,-2.98
60857,2020-02-01,IPCA peso mensal,1107031.Carne de carneiro,-3.36
60858,2020-02-01,IPCA peso mensal,1107081.Cupim,0.68
60859,2020-02-01,IPCA peso mensal,1107084.Contrafilé,-5.0
60860,2020-02-01,IPCA peso mensal,1107085.Filé-mignon,-7.13
60861,2020-02-01,IPCA peso mensal,1107087.Chã de dentro,-4.04
60862,2020-02-01,IPCA peso mensal,1107088.Alcatra,-7.56
60863,2020-02-01,IPCA peso mensal,1107089.Patinho,-4.22
60864,2020-02-01,IPCA peso mensal,1107090.Lagarto redondo,-2.62
60865,2020-02-01,IPCA peso mensal,1107091.Lagarto comum,-3.52
60866,2020-02-01,IPCA peso mensal,1107093.Músculo,-0.84
60867,2020-02-01,IPCA peso mensal,1107094.Pá,0.6
60868,2020-02-01,IPCA peso mensal,1107095.Acém,-0.29
60869,2020-02-01,IPCA peso mensal,1107096.Peito,-1.67
60870,2020-02-01,IPCA peso mensal,1107097.Capa de filé,-4.74
60871,2020-02-01,IPCA peso mensal,1107099.Costela,-1.73
60872,2020-02-01,IPCA peso mensal,1107208.Picanha,-4.02
60873,2020-02-01,IPCA peso mensal,1108.Pescados,0.04
60874,2020-02-01,IPCA peso mensal,1108002.Peixe - anchova,0.39
60875,2020-02-01,IPCA peso mensal,1108004.Peixe - corvina,-2.08
60876,2020-02-01,IPCA peso mensal,1108011.Peixe - tainha,4.48
60877,2020-02-01,IPCA peso mensal,1108012.Peixe - sardinha,-0.28
60878,2020-02-01,IPCA peso mensal,1108013.Camarão,-1.54
60879,2020-02-01,IPCA peso mensal,1108019.Peixe - cavala,2.47
60880,2020-02-01,IPCA peso mensal,1108029.Peixe - cação,-0.94
60881,2020-02-01,IPCA peso mensal,1108031.Peixe - merluza,-0.06
60882,2020-02-01,IPCA peso mensal,1108032.Peixe - serra,2.95
60883,2020-02-01,IPCA peso mensal,1108038.Peixe - pescada,4.25
60884,2020-02-01,IPCA peso mensal,1108045.Caranguejo,-0.44
60885,2020-02-01,IPCA peso mensal,1108049.Peixe - castanha,2.0
60886,2020-02-01,IPCA peso mensal,1108052.Peixe - palombeta,-5.08
60887,2020-02-01,IPCA peso mensal,1108072.Peixe - curimatã,0.99
60888,2020-02-01,IPCA peso mensal,1108075.Peixe - salmão,3.53
60889,2020-02-01,IPCA peso mensal,1108080.Peixe - tilápia,0.71
60890,2020-02-01,IPCA peso mensal,1108087.Peixe - tambaqui,-1.33
60891,2020-02-01,IPCA peso mensal,1108088.Peixe - dourada,-7.48
60892,2020-02-01,IPCA peso mensal,1108092.Peixe - filhote,-5.17
60893,2020-02-01,IPCA peso mensal,1108096.Peixe - peroá,-5.19
60894,2020-02-01,IPCA peso mensal,1108112.Peixe - pintado,1.79
60895,2020-02-01,IPCA peso mensal,1108125.Peixe - aruanã,-0.26
60896,2020-02-01,IPCA peso mensal,1109.Carnes e peixes industrializados,0.74
60897,2020-02-01,IPCA peso mensal,1109002.Presunto,0.7
60898,2020-02-01,IPCA peso mensal,1109007.Salsicha,2.12
60899,2020-02-01,IPCA peso mensal,1109008.Linguiça,1.1
60900,2020-02-01,IPCA peso mensal,1109010.Mortadela,-0.78
60901,2020-02-01,IPCA peso mensal,1109012.Salame,1.89
60902,2020-02-01,IPCA peso mensal,1109023.Bacalhau,-0.69
60903,2020-02-01,IPCA peso mensal,1109056.Carne-seca e de sol,0.1
60904,2020-02-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,-0.49
60905,2020-02-01,IPCA peso mensal,1110.Aves e ovos,0.56
60906,2020-02-01,IPCA peso mensal,1110009.Frango inteiro,0.62
60907,2020-02-01,IPCA peso mensal,1110010.Frango em pedaços,-0.26
60908,2020-02-01,IPCA peso mensal,1110044.Ovo de galinha,2.56
60909,2020-02-01,IPCA peso mensal,1111.Leites e derivados,0.99
60910,2020-02-01,IPCA peso mensal,1111004.Leite longa vida,0.85
60911,2020-02-01,IPCA peso mensal,1111008.Leite condensado,2.42
60912,2020-02-01,IPCA peso mensal,1111009.Leite em pó,0.49
60913,2020-02-01,IPCA peso mensal,1111011.Queijo,1.16
60914,2020-02-01,IPCA peso mensal,1111019.Iogurte e bebidas lácteas,0.92
60915,2020-02-01,IPCA peso mensal,1111021.Requeijão,2.23
60916,2020-02-01,IPCA peso mensal,1111031.Manteiga,1.32
60917,2020-02-01,IPCA peso mensal,1111038.Leite fermentado,0.47
60918,2020-02-01,IPCA peso mensal,1112.Panificados,0.38
60919,2020-02-01,IPCA peso mensal,1112003.Biscoito,0.13
60920,2020-02-01,IPCA peso mensal,1112015.Pão francês,0.43
60921,2020-02-01,IPCA peso mensal,1112017.Pão doce,0.97
60922,2020-02-01,IPCA peso mensal,1112018.Pão de forma,2.54
60923,2020-02-01,IPCA peso mensal,1112019.Bolo,-0.83
60924,2020-02-01,IPCA peso mensal,1112025.Pão de queijo,-0.34
60925,2020-02-01,IPCA peso mensal,1113.Óleos e gorduras,0.78
60926,2020-02-01,IPCA peso mensal,1113013.Óleo de soja,1.29
60927,2020-02-01,IPCA peso mensal,1113014.Azeite de oliva,-0.24
60928,2020-02-01,IPCA peso mensal,1113040.Margarina,0.42
60929,2020-02-01,IPCA peso mensal,1114.Bebidas e infusões,0.07
60930,2020-02-01,IPCA peso mensal,1114001.Suco de frutas,-0.18
60931,2020-02-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),0.64
60932,2020-02-01,IPCA peso mensal,1114004.Açaí (emulsão),5.3
60933,2020-02-01,IPCA peso mensal,1114022.Café moído,-0.44
60934,2020-02-01,IPCA peso mensal,1114023.Café solúvel,0.22
60935,2020-02-01,IPCA peso mensal,1114083.Refrigerante e água mineral,0.39
60936,2020-02-01,IPCA peso mensal,1114084.Cerveja,-0.68
60937,2020-02-01,IPCA peso mensal,1114085.Outras bebidas alcoólicas,0.08
60938,2020-02-01,IPCA peso mensal,1114087.Vinho,0.33
60939,2020-02-01,IPCA peso mensal,1114090.Suco em pó,-0.26
60940,2020-02-01,IPCA peso mensal,1114091.Chá mate (erva mate),0.4
60941,2020-02-01,IPCA peso mensal,1115.Enlatados e conservas,-0.27
60942,2020-02-01,IPCA peso mensal,1115013.Alimento infantil,-2.82
60943,2020-02-01,IPCA peso mensal,1115016.Palmito em conserva,0.19
60944,2020-02-01,IPCA peso mensal,1115017.Pepino em conserva,3.68
60945,2020-02-01,IPCA peso mensal,1115039.Sardinha em conserva,-1.0
60946,2020-02-01,IPCA peso mensal,1115050.Salsicha em conserva,1.12
60947,2020-02-01,IPCA peso mensal,1115056.Sopa desidratada,-0.49
60948,2020-02-01,IPCA peso mensal,1115057.Azeitona,0.07
60949,2020-02-01,IPCA peso mensal,1115058.Milho-verde em conserva,-0.38
60950,2020-02-01,IPCA peso mensal,1115075.Atum em conserva,-0.24
60951,2020-02-01,IPCA peso mensal,1116.Sal e condimentos,1.68
60952,2020-02-01,IPCA peso mensal,1116001.Leite de coco,-0.37
60953,2020-02-01,IPCA peso mensal,1116005.Atomatado,0.54
60954,2020-02-01,IPCA peso mensal,1116010.Alho,4.67
60955,2020-02-01,IPCA peso mensal,1116013.Sal,-0.02
60956,2020-02-01,IPCA peso mensal,1116022.Colorau,0.9
60957,2020-02-01,IPCA peso mensal,1116023.Caldo de tucupi,-1.71
60958,2020-02-01,IPCA peso mensal,1116026.Fermento,-0.02
60959,2020-02-01,IPCA peso mensal,1116033.Maionese,-0.59
60960,2020-02-01,IPCA peso mensal,1116041.Vinagre,-0.75
60961,2020-02-01,IPCA peso mensal,1116048.Caldo concentrado,0.87
60962,2020-02-01,IPCA peso mensal,1116071.Tempero misto,0.92
60963,2020-02-01,IPCA peso mensal,12.Alimentação fora do domicílio,0.22
60964,2020-02-01,IPCA peso mensal,1201.Alimentação fora do domicílio,0.22
60965,2020-02-01,IPCA peso mensal,1201001.Refeição,0.35
60966,2020-02-01,IPCA peso mensal,1201003.Lanche,0.02
60967,2020-02-01,IPCA peso mensal,1201007.Refrigerante e água mineral,0.69
60968,2020-02-01,IPCA peso mensal,1201009.Cafezinho,0.23
60969,2020-02-01,IPCA peso mensal,1201048.Cerveja,-0.62
60970,2020-02-01,IPCA peso mensal,1201051.Outras bebidas alcoólicas,0.34
60971,2020-02-01,IPCA peso mensal,1201052.Vinho,1.56
60972,2020-02-01,IPCA peso mensal,1201061.Doces,0.27
60973,2020-02-01,IPCA peso mensal,1201088.Sorvete,-0.4
60974,2020-02-01,IPCA peso mensal,2.Habitação,-0.39
60975,2020-02-01,IPCA peso mensal,21.Encargos e manutenção,0.12
60976,2020-02-01,IPCA peso mensal,2101.Aluguel e taxas,0.13
60977,2020-02-01,IPCA peso mensal,2101001.Aluguel residencial,0.19
60978,2020-02-01,IPCA peso mensal,2101002.Condomínio,0.1
60979,2020-02-01,IPCA peso mensal,2101004.Taxa de água e esgoto,0.03
60980,2020-02-01,IPCA peso mensal,2101012.Mudança,0.0
60981,2020-02-01,IPCA peso mensal,2103.Reparos,0.1
60982,2020-02-01,IPCA peso mensal,2103005.Ferragens,-0.24
60983,2020-02-01,IPCA peso mensal,2103008.Material de eletricidade,1.69
60984,2020-02-01,IPCA peso mensal,2103012.Vidro,0.13
60985,2020-02-01,IPCA peso mensal,2103014.Tinta,0.32
60986,2020-02-01,IPCA peso mensal,2103032.Revestimento de piso e parede,0.01
60987,2020-02-01,IPCA peso mensal,2103038.Madeira e taco,-1.06
60988,2020-02-01,IPCA peso mensal,2103039.Cimento,0.54
60989,2020-02-01,IPCA peso mensal,2103040.Tijolo,-0.9
60990,2020-02-01,IPCA peso mensal,2103041.Material hidráulico,-2.39
60991,2020-02-01,IPCA peso mensal,2103042.Mão de obra,0.16
60992,2020-02-01,IPCA peso mensal,2103048.Areia,-0.61
60993,2020-02-01,IPCA peso mensal,2103049.Pedras,2.71
60994,2020-02-01,IPCA peso mensal,2103055.Telha,0.81
60995,2020-02-01,IPCA peso mensal,2104.Artigos de limpeza,0.15
60996,2020-02-01,IPCA peso mensal,2104003.Saco para lixo,0.81
60997,2020-02-01,IPCA peso mensal,2104005.Água sanitária,-0.93
60998,2020-02-01,IPCA peso mensal,2104008.Detergente,-0.22
60999,2020-02-01,IPCA peso mensal,2104009.Sabão em pó,0.66
61000,2020-02-01,IPCA peso mensal,2104012.Desinfetante,0.87
61001,2020-02-01,IPCA peso mensal,2104015.Sabão em barra,-0.78
61002,2020-02-01,IPCA peso mensal,2104016.Esponja de limpeza,-0.46
61003,2020-02-01,IPCA peso mensal,2104019.Sabão líquido,0.3
61004,2020-02-01,IPCA peso mensal,2104020.Limpador multiuso,2.09
61005,2020-02-01,IPCA peso mensal,2104041.Papel toalha,-2.14
61006,2020-02-01,IPCA peso mensal,2104085.Amaciante e alvejante,-0.14
61007,2020-02-01,IPCA peso mensal,22.Combustíveis e energia,-1.32
61008,2020-02-01,IPCA peso mensal,2201.Combustíveis (domésticos),0.08
61009,2020-02-01,IPCA peso mensal,2201003.Carvão vegetal,0.82
61010,2020-02-01,IPCA peso mensal,2201004.Gás de botijão,0.07
61011,2020-02-01,IPCA peso mensal,2201005.Gás encanado,0.18
61012,2020-02-01,IPCA peso mensal,2202.Energia elétrica residencial,-1.71
61013,2020-02-01,IPCA peso mensal,2202003.Energia elétrica residencial,-1.71
61014,2020-02-01,IPCA peso mensal,3.Artigos de residência,-0.08
61015,2020-02-01,IPCA peso mensal,31.Móveis e utensílios,-0.1
61016,2020-02-01,IPCA peso mensal,3101.Mobiliário,-0.17
61017,2020-02-01,IPCA peso mensal,3101002.Móvel para sala,0.78
61018,2020-02-01,IPCA peso mensal,3101003.Móvel para quarto,-0.95
61019,2020-02-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,0.03
61020,2020-02-01,IPCA peso mensal,3101016.Móvel infantil,-0.19
61021,2020-02-01,IPCA peso mensal,3101017.Colchão,-0.28
61022,2020-02-01,IPCA peso mensal,3102.Utensílios e enfeites,0.02
61023,2020-02-01,IPCA peso mensal,3102001.Artigos de iluminação,-0.7
61024,2020-02-01,IPCA peso mensal,3102005.Tapete,0.0
61025,2020-02-01,IPCA peso mensal,3102006.Cortina,-0.45
61026,2020-02-01,IPCA peso mensal,3102007.Utensílios de metal,0.73
61027,2020-02-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,-0.26
61028,2020-02-01,IPCA peso mensal,3102010.Utensílios de plástico,0.68
61029,2020-02-01,IPCA peso mensal,3102035.Flores naturais,-2.1
61030,2020-02-01,IPCA peso mensal,3102337.Utensílios para bebê,0.44
61031,2020-02-01,IPCA peso mensal,"3103.Cama, mesa e banho",0.04
61032,2020-02-01,IPCA peso mensal,3103001.Roupa de cama,0.03
61033,2020-02-01,IPCA peso mensal,3103003.Roupa de banho,0.27
61034,2020-02-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,-0.09
61035,2020-02-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,0.34
61036,2020-02-01,IPCA peso mensal,3201001.Refrigerador,0.95
61037,2020-02-01,IPCA peso mensal,3201002.Ar-condicionado,-1.4
61038,2020-02-01,IPCA peso mensal,3201006.Máquina de lavar roupa,0.73
61039,2020-02-01,IPCA peso mensal,3201013.Ventilador,-0.37
61040,2020-02-01,IPCA peso mensal,3201021.Fogão,-0.3
61041,2020-02-01,IPCA peso mensal,3201050.Chuveiro elétrico,-0.2
61042,2020-02-01,IPCA peso mensal,"3202.Tv, som e informática",-0.58
61043,2020-02-01,IPCA peso mensal,3202001.Televisor,-0.78
61044,2020-02-01,IPCA peso mensal,3202003.Aparelho de som,0.04
61045,2020-02-01,IPCA peso mensal,3202008.Videogame (console),-5.05
61046,2020-02-01,IPCA peso mensal,3202028.Computador pessoal,-0.26
